Product Name,Rating,Customers_Rated,Price,URL
Analog Day Date Functioning Stainless Steel Chain Watch for Men,3.8 out of 5 stars,12400,319.0,https://www.amazon.in/TIMEWEAR-Functioning-White-Chain-Watch/dp/B07MDGSP8F/ref=sr_1_6?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-6
"Bouncefit D20 Y68 Fitness Band Smart watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes, Quick Charge Sports Smartwatch – Pink",2.9 out of 5 stars,1294,488.0,https://www.amazon.in/Bouncefit-D20-Fitness-Band-Smartwatch/dp/B0C6F1GT12/ref=sr_1_8?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-8
"MARVIK M i Smart Watch for Kids Men Women Boys Girls D116 Water Proof Touchscreen Smart Watch Bluetooth 1.44 HD Screen Smart Watch with Daily Activity Tracker, Heart Rate Sensor, Sleep Monitor",3.4 out of 5 stars,301,449.0,https://www.amazon.in/MARVIK-Touchscreen-Bluetooth-Activity-Tracker/dp/B0CJRGKXDR/ref=sr_1_9?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-9
"beatXP Vega Neo 1.43” AMOLED Bluetooth Calling Smartwatch with 466 * 466 Pixel, 60 Hz Refresh Rate, 500 Nits, Always on Display, Health Tracking, 100+ Sports Modes (Black Strap, 1.43)",3.7 out of 5 stars,1689,999.0,https://www.amazon.in/beatXP-Vega-Neo-Bluetooth-Brightness/dp/B0C4T9J84B/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-11
Fastrack Limitless Glide Advanced UltraVU HD Display|BT Calling|ATS Chipset|100+ Sports Modes & Watchfaces|Calculator|Voice Assistant|in-Built Games|24 * 7 HRM|IP68 Smartwatch,4.0 out of 5 stars,7785,1499.0,https://www.amazon.in/Fastrack-Limitless-Watchfaces-Calculator-Smartwatch/dp/B0CK28YBZ3/ref=sr_1_13?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-13
"Noise Twist Go Round dial Smartwatch with BT Calling, 1.39"" Display, Metal Build, 100+ Watch Faces, IP68, Sleep Tracking, 100+ Sports Modes, 24/7 Heart Rate Monitoring (Jet Black)",4.1 out of 5 stars,19078,1399.0,https://www.amazon.in/Noise-Smartwatch-Calling-Tracking-Monitoring/dp/B0CQ4KTCH1/ref=sr_1_14?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-14
"Fastrack New Limitless X2 Smartwatch|1.91"" UltraVU with Rotating Crown|60 Hz Refresh Rate|Advanced Chipset|SingleSync BT Calling|NitroFast Charge|100+ Sports Mode & Watchfaces|Upto 5 Day Battery|IP68",4.0 out of 5 stars,7785,1299.0,https://www.amazon.in/Fastrack-Limitless-Smartwatch-SingleSync-Watchfaces/dp/B0D1VKS2L9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-17
Men's Watch New Wheels Rolling Creative Fashion Che Youhui League Fans Butterfly Double Snap Gift Wristwatch - 1990,4.3 out of 5 stars,337,1799.0,https://www.amazon.in/SKMEI-Rolling-Creative-Butterfly-Wristwatch/dp/B0CCFPPDRD/ref=sr_1_18?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-18
Digital Sports Multi Functional Black Dial Watch for Mens Boys -315RED,3.9 out of 5 stars,8322,284.0,https://www.amazon.in/Shocknshop-Digital-Sports-Functional-315RED/dp/B08X1HCVWF/ref=sr_1_19?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-19
Classic 2.0 Day & Date Analog Watch with Softest Silicone Strap for Men & Boys (Teal),4.1 out of 5 stars,48,249.0,https://www.amazon.in/Matrix-Classic-Analog-Softest-Silicone/dp/B0CRDJFFG3/ref=sr_1_21?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-21
"Tetos T-800 Ultra Series Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",3.0 out of 5 stars,13,518.0,https://www.amazon.in/Tetos-Bluetooth-Assistant-Interactions-Tracking/dp/B0CTG9XT8W/ref=sr_1_23?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-23
Analog Unisex-Adult Watch,4.1 out of 5 stars,12160,850.0,https://www.amazon.in/Fastrack-Analog-Black-Unisex-Adult-Watch-38024PP25/dp/B099WNYHY2/ref=sr_1_24?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-24
"Fire-Boltt Quantum Luxury & Sporty Stainless Steel with Free Silicone Strap Smartwatch, 1.28"" Bluetooth Calling, 2 Looks in 1 Watch, High Resolution of 240 * 240 Px & TWS Connection (Mocha Gold)",4.1 out of 5 stars,2339,1799.0,https://www.amazon.in/Fire-Boltt-Stainless-Smartwatch-Resolution-Connection/dp/B0C23RKWDF/ref=sr_1_26?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-26
"beatXP Flare Pro 1.39” HD Display Bluetooth Calling Smart Watch, 100+ Sports Modes, Heart Rate Monitoring, SpO2, AI Voice Assistant, IP68 - Black",3.7 out of 5 stars,3982,999.0,https://www.amazon.in/beatXP-Display-Bluetooth-Monitoring-Assistant/dp/B0CDSCM9BN/ref=sr_1_28?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-28
"Fire-Boltt Cobra Smart Watch 1.78"" Always-On AMOLED Display, Army Grade Strong Build, Bluetooth Calling with 123 Sports Modes, 60 Hz Refresh Rate, IP68 Rating",4.0 out of 5 stars,1385,1699.0,https://www.amazon.in/Fire-Boltt-Always-Display-Bluetooth-Calling/dp/B0CNVJ39R8/ref=sr_1_32?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-32
"Noise Twist Go Round dial Smartwatch with BT Calling, 1.39"" Display, Metal Build, 100+ Watch Faces, IP68, Sleep Tracking, 100+ Sports Modes, 24/7 Heart Rate Monitoring (Elite Black)",4.1 out of 5 stars,19078,1799.0,https://www.amazon.in/Noise-Smartwatch-Calling-Tracking-Monitoring/dp/B0CQ4J4YFL/ref=sr_1_33?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-33
"Fire-Boltt Ninja Call Pro Smart Watch Dual Chip Bluetooth Calling, 1.69"" Display, AI Voice Assistance with 100 Sports Modes, with SpO2 & Heart Rate Monitoring",4.1 out of 5 stars,25242,0.0,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Monitoring/dp/B0B852Z6GY/ref=sr_1_34?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-34
"Noise Force Rugged & Sporty 1.32"" Bluetooth Calling Smart Watch, 550 NITS, 7 Days Battery, AI Voice Assistance, Smart Watch for Men (Teal Green)",3.9 out of 5 stars,8157,1799.0,https://www.amazon.in/NoiseFit-Bluetooth-Functional-Assistance-Tracker/dp/B0BMVQL8NZ/ref=sr_1_35?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-35
Two Tone Chrono Look Analog Stainless Steel Watch-SS-GR6612 For Men,3.4 out of 5 stars,4487,369.0,https://www.amazon.in/SWISSTYLE-Analogue-Watch-Silver-Colored/dp/B07NJPQXVS/ref=sr_1_36?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-36
Analog Men's Watch (Dial Colored Strap),4.1 out of 5 stars,15326,957.0,https://www.amazon.in/Timex-Analog-Blue-Dial-Watch-TW00ZR262E/dp/B07H3K85H5/ref=sr_1_37?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-37
"Digital Watch Shockproof Multi-Functional Automatic Black Color Strap Waterproof Digital Sports Watch for Mens Kids Watch for Boys, Men Pack of 1, Water Resistance",3.8 out of 5 stars,869,169.0,https://www.amazon.in/SELLORIA-Shockproof-Multi-Functional-Waterproof-Resistance/dp/B09CHJ5RWK/ref=sr_1_38?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-38
"Fire-Boltt Cobra Smart Watch 1.78"" Always-On AMOLED Display, Army Grade Strong Build, Bluetooth Calling with 123 Sports Modes, 60 Hz Refresh Rate, IP68 Rating",4.0 out of 5 stars,1385,1699.0,https://www.amazon.in/Fire-Boltt-Always-Display-Bluetooth-Calling/dp/B0CNVJSBD1/ref=sr_1_39?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-39
Shabby Collection Analog Black - Gold Silicone Watch for Men & Boys (Black),3.4 out of 5 stars,13,99.0,https://www.amazon.in/Matrix-Shabby-Collection-Analog-Black/dp/B0CKFBPQ9J/ref=sr_1_40?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-40
"Fire-Boltt Solaris: 1.78” AMOLED Always-on Display with 368 * 448 px Resolution, 123 Sports Mode, IP68 Water-Resistant, Long-Lasting Battery Life and Comprehensive Health Tracking (Black)",4.2 out of 5 stars,23751,1499.0,https://www.amazon.in/Fire-Boltt-Solaris-Always-Water-Resistant-Comprehensive/dp/B0C5CZ11CS/ref=sr_1_43?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-43
"NoiseFit Halo 1.43"" AMOLED Display, Bluetooth Calling Round Dial Smart Watch, Premium Metallic Build, Always on Display, Smart Gesture Control, 100 Sports Modes (Vintage Brown)",4.1 out of 5 stars,9397,2799.0,https://www.amazon.in/NoiseFit-Display-Bluetooth-Calling-Metallic/dp/B0BN1ZG1QZ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-44
"CrossBeats Everest Smart Watch for Men 1.43"" True AMOLED, Always ON Display Bluetooth Calling Rugged Outdoor Military Standard Certified Upto 15 Days Battery Life Smartwatch 100+ Sports Mode (Green)",4.4 out of 5 stars,347,2499.0,https://www.amazon.in/CrossBeats-Bluetooth-Military-Certified-Smartwatch/dp/B0CS6G3J36/ref=sr_1_45?dib=eyJ2IjoiMSJ9.QFsdwBxqK2RqisuwW4yO0MCfmkZ3DBDwtspz5OiJ7DqUlIJrVMtgxZGS30JubamZYSKjls9SZIh7FdDp2ptgbFEhKnK91PraZzSCBGcouRrsTn6RBBDBgWv5xfDWn_OazexVEluNOWs-g3Rv1xGSs7jo9h0vU1QsFJFyPu8NaJ2DZrSRq2jQ6BoP_FJTOTDYRmS288UZrRiA1Tj_Pw2lsna6y4JBRZxpVONovuVd9GyhtLVJvzT8qolEGI7nIDuAq8FPLAyoZHIG0UKHinwvTNcf3zdee3mcNleY7e0R39s.x1HaqagAF82pmekbUiu1WBCZxE1KhDr-8yGh8_T6bqY&dib_tag=se&keywords=watch&qid=1714270189&sr=8-45
